file_name,N,min,max,mean,std,skewness,kurtosis,Q1,median,Q3,IQR,hist_bin_1,hist_bin_2,hist_bin_3,hist_bin_4,hist_bin_5,hist_bin_6,hist_bin_7,hist_bin_8,hist_bin_9,hist_bin_10
key_area_1.dump,41,1.7379151093325191,6.2975074471418955,4.102171080874532,1.0396562797813023,-0.2778679148234642,-0.2763235364696399,3.48819201525648,4.067210356858964,4.989381894070318,1.5011898788138383,0.04878048780487805,0.04878048780487805,0.0975609756097561,0.0975609756097561,0.1951219512195122,0.0975609756097561,0.14634146341463414,0.17073170731707318,0.07317073170731707,0.024390243902439025
key_area_2.dump,34,1.4276624991382356,4.5146652274300925,3.727991386972665,0.7806486485912192,-1.2618276869164802,1.791655213244761,3.1923503970858262,3.4970446478805566,4.2829874975343145,1.0906371004484883,0.058823529411764705,0.0,0.0,0.0,0.0,0.23529411764705882,0.23529411764705882,0.0,0.0,0.47058823529411764
key_area_3.dump,28,1.5330338198189317,5.14953016447616,3.6077707704916486,0.8910510136815951,-0.29779221385693927,-0.5659327293607248,2.9590585738266544,3.4997698427778174,4.251306358450899,1.2922477846242444,0.03571428571428571,0.0,0.14285714285714285,0.10714285714285714,0.07142857142857142,0.17857142857142858,0.03571428571428571,0.2857142857142857,0.03571428571428571,0.10714285714285714
key_area_4.dump,20,2.3675104184813693,3.7091759769973476,3.1273790002334243,0.5555993484770253,-0.308167208026269,-1.4694401047888643,2.3675104185341365,3.111518279685818,3.709175976932874,1.3416655583987374,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.4
key_area_5.dump,14,2.4727839846339235,2.8553249983928595,2.6367301333693116,0.18930870619567258,0.2886751345948089,-1.9166666666666679,2.4727839846442317,2.4727839846586654,2.855324998305358,0.38254101366112625,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855
